x,committed,heapTotal,heapUsed,external,rss
3149.229,87965.696,87998.464,85225.392,0.431,30800
3150.242,87965.696,87998.464,85284.536,0.483,30864
3151.25,87965.696,87998.464,85343.66,0.535,30928
3152.266,87719.936,87998.464,85137.224,0.275,30736
3153.273,87719.936,87998.464,85196.348,0.327,30784
3154.284,87965.696,87998.464,85255.5,0.379,30864
3155.295,87965.696,87998.464,85314.624,0.429,30912
3156.313,87965.696,87998.464,85373.768,0.481,30976
3157.325,87982.08,88260.608,85234.476,0.533,30992
3158.332,87982.08,88260.608,85293.6,0.277,31072
3159.342,88227.84,88260.608,85352.748,0.326,31104
3160.355,88227.84,88260.608,85411.892,0.377,31152
3161.372,88227.84,88260.608,85471.052,0.428,31136
3162.382,88227.84,88260.608,85530.196,0.479,31216
3163.393,88244.224,88522.752,85390.2,0.276,31088
3164.41,88244.224,88522.752,85449.344,0.326,31120
3165.423,88489.984,88522.752,85508.508,0.377,31168
3166.43,88489.984,88522.752,85567.668,0.429,31248
3167.44,88489.984,88522.752,85626.808,0.48,31312
3168.452,88244.224,88522.752,85455.02,0.53,31152
3169.465,88244.224,88522.752,85514.16,0.276,31216
3170.477,88489.984,88522.752,85573.332,0.327,31280
3171.491,88489.984,88522.752,85632.476,0.379,31328
3172.506,88489.984,88522.752,85691.62,0.431,31392
3173.522,88489.984,88522.752,85750.764,0.482,31456
3174.533,88244.224,88522.752,85578.212,0.277,31312
3175.54,88244.224,88522.752,85637.336,0.329,31360
3176.552,88489.984,88522.752,85696.624,0.38,31408
3177.557,88489.984,88522.752,85755.784,0.431,31472
3178.569,88489.984,88522.752,85814.928,0.483,31552
3179.576,88506.368,88784.896,85705.852,0.535,31456
3180.589,88506.368,88784.896,85764.992,0.278,31504
3181.604,88752.128,88784.896,85824.152,0.33,31520
3182.614,88752.128,88784.896,85883.296,0.381,31600
3183.623,88752.128,88784.896,85942.44,0.433,31664
3184.631,88506.368,88784.896,85778.68,0.276,31504
3185.646,88506.368,88784.896,85837.804,0.327,31568
3186.654,88752.128,88784.896,85896.952,0.379,31632
3187.674,88752.128,88784.896,85956.096,0.431,31696
3188.684,88752.128,88784.896,86015.24,0.483,31744
3189.69,88752.128,88784.896,86074.4,0.534,31808
3190.707,88506.368,88784.896,85895.988,0.583,31664
3191.713,88506.368,88784.896,85955.128,0.278,31712
3192.732,88752.128,88784.896,86014.28,0.33,31760
3193.746,88752.128,88784.896,86073.424,0.38,31824
3194.761,88752.128,88784.896,86132.568,0.431,31888
3195.766,88752.128,88784.896,86191.712,0.483,31952
3196.782,88768.512,89047.04,86050.02,0.277,31840
3197.81,88768.512,89047.04,86109.164,0.327,31872
3198.814,89014.272,89047.04,86168.376,0.377,31936
3199.821,89014.272,89047.04,86227.536,0.428,32016
3200.835,89014.272,89047.04,86286.68,0.479,32080
3201.844,89014.272,89047.04,86345.824,0.529,32112
3202.853,88768.512,89047.04,86139.516,0.276,31920
3203.862,88768.512,89047.04,86198.66,0.327,32000
3204.87,89014.272,89047.04,86257.816,0.377,32064
3205.883,89014.272,89047.04,86316.972,0.427,32112
3206.891,89014.272,89047.04,86376.096,0.478,32176
3207.903,89014.272,89047.04,86435.288,0.529,32304
3208.917,89030.656,89309.184,86256.908,0.58,32208
3209.928,89030.656,89309.184,86316.052,0.277,32240
3210.942,89276.416,89309.184,86375.204,0.329,32304
3211.951,89276.416,89309.184,86434.328,0.381,32384
3212.964,89276.416,89309.184,86493.488,0.433,32432
3213.971,89276.416,89309.184,86552.632,0.485,32496
3214.981,89292.8,89571.328,86380.156,0.277,32384
3215.986,89292.8,89571.328,86439.28,0.327,32112
3217.005,89538.56,89571.328,86498.512,0.376,32256
3218.021,89538.56,89571.328,86557.656,0.427,32336
3219.026,89538.56,89571.328,86616.8,0.478,32400
3220.042,89292.8,89571.328,86477.432,0.527,32320
3221.051,89292.8,89571.328,86536.576,0.276,32384
3222.067,89538.56,89571.328,86595.78,0.326,32432
3223.079,89538.56,89571.328,86654.904,0.376,32480
3224.09,89538.56,89571.328,86714.048,0.427,32560
3225.095,89538.56,89571.328,86773.188,0.477,32624
3226.11,89292.8,89571.328,86600.62,0.276,32496
3227.116,89292.8,89571.328,86659.736,0.324,32544
3228.135,89538.56,89571.328,86719.036,0.374,32608
3229.151,89538.56,89571.328,86778.18,0.425,32672
3230.167,89538.56,89571.328,86837.356,0.475,32624
3231.166,89817.088,90095.616,86728.468,0.526,32576
3232.183,89817.088,90095.616,86787.612,0.278,32640
3233.191,90062.848,90095.616,86846.76,0.33,32688
